record_kind,snapshot_timestamp_utc,protocol_id,protocol_version,protocol_sha256,github_event_name,github_event_schedule,github_run_id,github_run_attempt,source_git_sha,official_eligible,status,model_signal,decision_state,decision_due,generated_at_utc,decision_target_utc,hours_to_kickoff,hours_from_24h_target,season,week,game_id,kickoff_utc,gameday,gametime,away_team,home_team,stadium,stadium_id,decision_roof,surface,lat,lon,closing_total,consensus_over_price,consensus_over_sportsbook,best_over_price_same_line,best_over_sportsbook_same_line,sportsbooks_at_selected_line,sportsbooks_in_snapshot,market_total_min,market_total_max,market_total_range,odds_event_id,odds_market_last_update,odds_request_remaining,odds_request_used,odds_request_last,forecast_model,forecast_temp_24h,forecast_wind_24h,forecast_temp_48h,forecast_wind_48h,forecast_temp_72h,forecast_wind_72h,forecast_complete_24h,pred_market_residual,over_probability,model_projected_total,qualifier_threshold,strong_threshold,probability_threshold,_immutable_file,_immutable_sha256,decision_lead_hours,official_decision,season_result,week_result,gameday_result,gametime_result,kickoff_utc_result,away_team_result,home_team_result,away_score,home_score,actual_total_points,gradeable_final,decision_total,decision_probability_over,decision_market_result,over_binary,brier_component
decision_snapshot,2026-09-26 16:46:31.375684+00:00,nfl_totals_paper_v1,1,e9a22d4e5416e49ccbf4e23e89c2b2cb004a06f3e32f06244e669bb9a21bec20,schedule,47 */3 * * *,36256622530,1,131b00294b2415ee1cbc256bbc12c27b84aa7aef,True,NO PLAY,NO PLAY,24H_DECISION_WINDOW,True,2026-09-26T16:46:23.395564+00:00,2026-09-26 17:00:00+00:00,24.22683456555556,0.2268345655555528,2026,3,2026_03_CAR_CLE,2026-09-27 17:00:00+00:00,2026-09-27,13:00,CAR,CLE,Huntington Bank Field,CLE00,outdoors,grass,41.5060371,-81.699586,42.5,-110.0,DraftKings,-108.0,BetRivers,5,9,41.5,42.5,1.0,613b8cd3a5fab58f7be4e3fd6f76223e,2026-09-26T16:46:08+00:00,207,293,1,jma_gsm,67.9,10.2,67.9,10.6,66.6,10.2,True,-1.0386206573142422,0.3909216028813388,41.46137934268576,3.0,4.0,0.6,outputs/nfl/prospective/2026/decision_snapshots/decision_20260926T164631Z_run36256622530_a1_c5ab7233cea6.csv,c5ab7233cea6e68593ae058fb17e7e7e2316cd43e87cbf6e45dc7959ec90c45c,24.224617865555555,True,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,CAR,CLE,,,,False,42.5,0.3909216028813388,PENDING,,
decision_snapshot,2026-09-26 16:46:31.375684+00:00,nfl_totals_paper_v1,1,e9a22d4e5416e49ccbf4e23e89c2b2cb004a06f3e32f06244e669bb9a21bec20,schedule,47 */3 * * *,36256622530,1,131b00294b2415ee1cbc256bbc12c27b84aa7aef,True,NO PLAY,NO PLAY,24H_DECISION_WINDOW,True,2026-09-26T16:46:23.395564+00:00,2026-09-26 17:00:00+00:00,24.22683456555556,0.2268345655555528,2026,3,2026_03_CIN_PIT,2026-09-27 17:00:00+00:00,2026-09-27,13:00,CIN,PIT,Acrisure Stadium,PIT00,outdoors,grass,40.4467883,-80.0157692,42.5,-110.0,MyBookie.ag,-109.0,BetRivers,6,9,42.5,43.0,0.5,71123be049587b6facce3a20c53e5d09,2026-09-26T16:46:21+00:00,207,293,1,jma_gsm,70.7,9.3,69.7,9.8,67.4,7.7,True,-2.4076094559085224,0.3351837057959128,40.09239054409148,3.0,4.0,0.6,outputs/nfl/prospective/2026/decision_snapshots/decision_20260926T164631Z_run36256622530_a1_c5ab7233cea6.csv,c5ab7233cea6e68593ae058fb17e7e7e2316cd43e87cbf6e45dc7959ec90c45c,24.224617865555555,True,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,CIN,PIT,,,,False,42.5,0.3351837057959128,PENDING,,
decision_snapshot,2026-09-26 16:46:31.375684+00:00,nfl_totals_paper_v1,1,e9a22d4e5416e49ccbf4e23e89c2b2cb004a06f3e32f06244e669bb9a21bec20,schedule,47 */3 * * *,36256622530,1,131b00294b2415ee1cbc256bbc12c27b84aa7aef,True,NO PLAY,NO PLAY,24H_DECISION_WINDOW,True,2026-09-26T16:46:23.395564+00:00,2026-09-26 17:00:00+00:00,24.22683456555556,0.2268345655555528,2026,3,2026_03_HOU_IND,2026-09-27 17:00:00+00:00,2026-09-27,13:00,HOU,IND,Lucas Oil Stadium,IND00,retractable,fieldturf,39.7602037,-86.1638068,42.5,-110.0,BetUS,-105.0,Bovada,8,9,42.5,43.0,0.5,17a730b7d399feeab6a78c30767c29d2,2026-09-26T16:46:21+00:00,207,293,1,jma_gsm,,,,,,,True,3.687234443958511,0.5116728859870553,46.18723444395851,3.0,4.0,0.6,outputs/nfl/prospective/2026/decision_snapshots/decision_20260926T164631Z_run36256622530_a1_c5ab7233cea6.csv,c5ab7233cea6e68593ae058fb17e7e7e2316cd43e87cbf6e45dc7959ec90c45c,24.224617865555555,True,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,HOU,IND,,,,False,42.5,0.5116728859870553,PENDING,,
decision_snapshot,2026-09-26 16:46:31.375684+00:00,nfl_totals_paper_v1,1,e9a22d4e5416e49ccbf4e23e89c2b2cb004a06f3e32f06244e669bb9a21bec20,schedule,47 */3 * * *,36256622530,1,131b00294b2415ee1cbc256bbc12c27b84aa7aef,True,NO PLAY,NO PLAY,24H_DECISION_WINDOW,True,2026-09-26T16:46:23.395564+00:00,2026-09-26 17:00:00+00:00,24.22683456555556,0.2268345655555528,2026,3,2026_03_KC_MIA,2026-09-27 17:00:00+00:00,2026-09-27,13:00,KC,MIA,Hard Rock Stadium,MIA00,outdoors,grass,25.9579623,-80.2388423,45.0,-110.0,BetUS,-110.0,BetUS,5,9,45.0,45.5,0.5,0339a0e41bcee12820eb3e64bb5fadb4,2026-09-26T16:46:08+00:00,207,293,1,jma_gsm,83.1,3.0,82.4,5.4,82.8,6.1,True,1.610185029200072,0.5249770790342719,46.61018502920008,3.0,4.0,0.6,outputs/nfl/prospective/2026/decision_snapshots/decision_20260926T164631Z_run36256622530_a1_c5ab7233cea6.csv,c5ab7233cea6e68593ae058fb17e7e7e2316cd43e87cbf6e45dc7959ec90c45c,24.224617865555555,True,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,KC,MIA,,,,False,45.0,0.5249770790342719,PENDING,,
decision_snapshot,2026-09-26 16:46:31.375684+00:00,nfl_totals_paper_v1,1,e9a22d4e5416e49ccbf4e23e89c2b2cb004a06f3e32f06244e669bb9a21bec20,schedule,47 */3 * * *,36256622530,1,131b00294b2415ee1cbc256bbc12c27b84aa7aef,True,NO PLAY,NO PLAY,24H_DECISION_WINDOW,True,2026-09-26T16:46:23.395564+00:00,2026-09-26 17:00:00+00:00,24.22683456555556,0.2268345655555528,2026,3,2026_03_LAC_BUF,2026-09-27 17:00:00+00:00,2026-09-27,13:00,LAC,BUF,Highmark Stadium,BUF00,outdoors,a_turf,42.7737531,-78.786954,50.0,-110.0,BetRivers,-107.0,LowVig.ag,6,8,50.0,50.5,0.5,b225458a282e140c44c45651255f2f6c,2026-09-26T16:46:21+00:00,207,293,1,jma_gsm,65.6,10.0,63.5,9.8,64.1,8.8,True,-0.2503492025896006,0.473119437093475,49.7496507974104,3.0,4.0,0.6,outputs/nfl/prospective/2026/decision_snapshots/decision_20260926T164631Z_run36256622530_a1_c5ab7233cea6.csv,c5ab7233cea6e68593ae058fb17e7e7e2316cd43e87cbf6e45dc7959ec90c45c,24.224617865555555,True,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,LAC,BUF,,,,False,50.0,0.473119437093475,PENDING,,
decision_snapshot,2026-09-26 16:46:31.375684+00:00,nfl_totals_paper_v1,1,e9a22d4e5416e49ccbf4e23e89c2b2cb004a06f3e32f06244e669bb9a21bec20,schedule,47 */3 * * *,36256622530,1,131b00294b2415ee1cbc256bbc12c27b84aa7aef,True,NO PLAY,NO PLAY,24H_DECISION_WINDOW,True,2026-09-26T16:46:23.395564+00:00,2026-09-26 17:00:00+00:00,24.22683456555556,0.2268345655555528,2026,3,2026_03_NE_JAX,2026-09-27 17:00:00+00:00,2026-09-27,13:00,NE,JAX,EverBank Stadium,JAX00,outdoors,grass,30.3239164,-81.6373486,46.0,-110.0,BetUS,-109.0,LowVig.ag,6,9,45.5,46.5,1.0,1f3cfd315a24d1a7dd5859a8e6b88e18,2026-09-26T16:46:21+00:00,207,293,1,jma_gsm,81.9,0.4,82.9,1.4,80.9,2.7,True,1.5466178979514735,0.5670661713007362,47.54661789795147,3.0,4.0,0.6,outputs/nfl/prospective/2026/decision_snapshots/decision_20260926T164631Z_run36256622530_a1_c5ab7233cea6.csv,c5ab7233cea6e68593ae058fb17e7e7e2316cd43e87cbf6e45dc7959ec90c45c,24.224617865555555,True,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,NE,JAX,,,,False,46.0,0.5670661713007362,PENDING,,
decision_snapshot,2026-09-26 16:46:31.375684+00:00,nfl_totals_paper_v1,1,e9a22d4e5416e49ccbf4e23e89c2b2cb004a06f3e32f06244e669bb9a21bec20,schedule,47 */3 * * *,36256622530,1,131b00294b2415ee1cbc256bbc12c27b84aa7aef,True,NO PLAY,NO PLAY,24H_DECISION_WINDOW,True,2026-09-26T16:46:23.395564+00:00,2026-09-26 17:00:00+00:00,24.22683456555556,0.2268345655555528,2026,3,2026_03_NYJ_DET,2026-09-27 17:00:00+00:00,2026-09-27,13:00,NYJ,DET,Ford Field,DET00,dome,fieldturf,42.3401334,-83.0456783,48.0,-113.0,BetRivers,-108.0,BetMGM,7,9,48.0,48.5,0.5,07f552badfa8a565d1be22123713e4da,2026-09-26T16:46:21+00:00,207,293,1,jma_gsm,,,,,,,True,2.5200403535970164,0.6062059679642093,50.52004035359702,3.0,4.0,0.6,outputs/nfl/prospective/2026/decision_snapshots/decision_20260926T164631Z_run36256622530_a1_c5ab7233cea6.csv,c5ab7233cea6e68593ae058fb17e7e7e2316cd43e87cbf6e45dc7959ec90c45c,24.224617865555555,True,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,NYJ,DET,,,,False,48.0,0.6062059679642093,PENDING,,
decision_snapshot,2026-09-26 16:46:31.375684+00:00,nfl_totals_paper_v1,1,e9a22d4e5416e49ccbf4e23e89c2b2cb004a06f3e32f06244e669bb9a21bec20,schedule,47 */3 * * *,36256622530,1,131b00294b2415ee1cbc256bbc12c27b84aa7aef,True,NO PLAY,NO PLAY,24H_DECISION_WINDOW,True,2026-09-26T16:46:23.395564+00:00,2026-09-26 17:00:00+00:00,24.22683456555556,0.2268345655555528,2026,3,2026_03_SEA_WAS,2026-09-27 17:00:00+00:00,2026-09-27,13:00,SEA,WAS,Northwest Stadium,WAS00,outdoors,grass,38.907703,-76.8645083,40.0,-115.0,BetUS,-110.0,MyBookie.ag,6,9,40.0,40.5,0.5,2a529c108305ffa049d8b6cfdbaa4d36,2026-09-26T16:46:21+00:00,207,293,1,jma_gsm,66.8,14.8,64.7,16.1,68.8,12.9,True,-3.126235965227773,0.3273194860080775,36.87376403477223,3.0,4.0,0.6,outputs/nfl/prospective/2026/decision_snapshots/decision_20260926T164631Z_run36256622530_a1_c5ab7233cea6.csv,c5ab7233cea6e68593ae058fb17e7e7e2316cd43e87cbf6e45dc7959ec90c45c,24.224617865555555,True,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,SEA,WAS,,,,False,40.0,0.3273194860080775,PENDING,,
decision_snapshot,2026-09-26 16:46:31.375684+00:00,nfl_totals_paper_v1,1,e9a22d4e5416e49ccbf4e23e89c2b2cb004a06f3e32f06244e669bb9a21bec20,schedule,47 */3 * * *,36256622530,1,131b00294b2415ee1cbc256bbc12c27b84aa7aef,True,NO PLAY,NO PLAY,24H_DECISION_WINDOW,True,2026-09-26T16:46:23.395564+00:00,2026-09-26 17:00:00+00:00,24.22683456555556,0.2268345655555528,2026,3,2026_03_TEN_NYG,2026-09-27 17:00:00+00:00,2026-09-27,13:00,TEN,NYG,MetLife Stadium,NYC01,outdoors,fieldturf,40.813507465,-74.074342406,38.0,-110.0,BetUS,-105.0,Bovada,6,9,37.5,38.5,1.0,555afd4a27aaa392662881cffa8f2eef,2026-09-26T16:46:21+00:00,207,293,1,jma_gsm,63.4,22.6,63.2,20.2,59.0,20.6,True,-2.6993078402826702,0.3198035600699625,35.30069215971733,3.0,4.0,0.6,outputs/nfl/prospective/2026/decision_snapshots/decision_20260926T164631Z_run36256622530_a1_c5ab7233cea6.csv,c5ab7233cea6e68593ae058fb17e7e7e2316cd43e87cbf6e45dc7959ec90c45c,24.224617865555555,True,2026,3,2026-09-27,13:00,2026-09-27 17:00:00+00:00,TEN,NYG,,,,False,38.0,0.3198035600699625,PENDING,,
